customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_type,internet_service,internet_type,service_type_phone_internet,contract_type,contract_description,payment_type,monthly_charges,total_charges,churn,monthly_tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date_today_tenure,average_monthly_charges
7858-GTZSP,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$86.55,"$1,066.90",No,12,1,0,1,1,1,0,20211109,$86.55
7860-KSUGX,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$64.45,"$4,720.00",No,73,0,0,1,1,1,3,20220109,$64.45
7860-UXCRM,Male,0,Yes,Yes,1,One Line,1,DSL,3,2,2 Year,Credit card (automatic),$74.50,"$4,674.55",No,63,0,0,1,1,1,3,20211229,$74.50
7861-UVUFT,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$84.30,"$1,308.40",Yes,16,1,1,1,1,1,1,20211112,$84.30
7868-BGSZA,Male,0,Yes,No,2,Two or More Lines,1,DSL,3,1,1 Year,Electronic check,$80.20,"$3,581.60",No,45,0,0,1,1,1,1,20211211,$80.20
7868-TMWMZ,Female,1,Yes,No,1,One Line,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$110.00,"$6,668.35",No,61,1,0,1,1,1,1,20211227,$110.00
7869-ZYDST,Male,0,Yes,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Credit card (automatic),$59.05,"$1,882.80",No,32,0,0,1,1,1,1,20211128,$59.05
7872-BAAZR,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Bank transfer (automatic),$19.55,"$1,007.90",No,52,1,0,1,0,0,3,20211218,$19.55
7872-RDDLZ,Female,1,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Electronic check,$54.90,"$3,725.50",No,68,1,0,1,1,1,0,20220103,$54.90
7873-CVMAW,Male,0,No,No,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$88.55,"$6,362.35",No,72,0,0,1,1,1,0,20220107,$88.55
7874-ECPQJ,Female,0,No,Yes,1,One Line,0,No Internet Service,1,0,Month-to-Month,Bank transfer (automatic),$20.05,$85.50,No,4,1,0,1,0,0,2,20211101,$20.05
7876-AEHIG,Female,0,No,Yes,0,No Phone Service,1,DSL,2,1,1 Year,Bank transfer (automatic),$60.15,"$3,077.00",No,51,1,0,0,1,0,2,20211218,$60.15
7876-BEUTG,Female,0,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Mailed check,$48.80,$720.10,No,15,1,0,1,1,1,0,20211111,$48.80
7876-DNYAP,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Credit card (automatic),$19.80,"$1,436.95",No,73,1,0,1,0,0,3,20220108,$19.80
7878-JGDKK,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$44.55,$220.75,No,5,0,0,1,1,1,0,20211101,$44.55
7878-RTCZG,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.90,$19.90,No,1,1,0,1,0,0,0,20211029,$19.90
7879-CGSFV,Male,0,No,No,1,One Line,2,Fiber Optic,3,1,1 Year,Mailed check,$100.90,"$5,552.05",No,55,0,0,1,1,1,0,20211222,$100.90
7880-XSOJX,Male,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Mailed check,$42.40,$146.40,No,3,0,0,0,1,0,0,20211031,$42.40
7881-EVUAD,Female,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$42.60,$72.40,Yes,2,1,1,0,1,0,0,20211029,$42.60
7881-INRLC,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$100.85,"$4,740.00",Yes,47,0,1,1,1,1,0,20211214,$100.85
7883-ROJOC,Female,0,Yes,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$44.90,$839.65,No,19,1,0,1,1,1,1,20211115,$44.90
7890-VYYWG,Male,1,Yes,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Mailed check,$36.45,$93.70,Yes,3,0,1,0,1,0,1,20211030,$36.45
7892-POOKP,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$104.80,"$3,046.05",Yes,29,1,1,1,1,1,1,20211126,$104.80
7892-QVYKW,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$85.60,"$1,868.40",No,22,1,0,1,1,1,3,20211118,$85.60
7893-IXHRQ,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Electronic check,$20.55,$20.55,Yes,1,0,1,1,0,0,0,20211029,$20.55
7895-VONWT,Female,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$48.25,"$1,293.80",No,27,1,0,0,1,0,0,20211123,$48.25
7898-PDWQE,Male,0,Yes,No,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$80.40,"$5,727.15",No,71,0,0,1,1,1,1,20220107,$80.40
7901-HXJVA,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$76.45,"$1,117.55",No,15,0,0,1,1,1,0,20211111,$76.45
7901-IIDQV,Male,0,No,No,2,Two or More Lines,1,DSL,3,1,1 Year,Bank transfer (automatic),$54.60,"$1,242.25",No,23,0,0,1,1,1,0,20211119,$54.60
7901-TBKJX,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$101.05,"$5,594.00",No,55,0,0,1,1,1,0,20211222,$101.05
7903-CMPEY,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$80.30,$80.30,Yes,1,0,1,1,1,1,1,20211029,$80.30
7905-NJMXS,Male,1,Yes,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Electronic check,$64.20,$475.00,No,7,0,0,1,1,1,1,20211104,$64.20
7905-TVXTA,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$64.35,$352.65,No,5,1,0,1,1,1,0,20211102,$64.35
7908-QCBCA,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$69.40,$69.40,Yes,1,1,1,1,1,1,1,20211029,$69.40
7909-FIOIY,Female,0,Yes,Yes,0,No Phone Service,1,DSL,2,0,Month-to-Month,Mailed check,$24.85,$434.80,No,17,1,0,0,1,0,3,20211114,$24.85
7912-SYRQT,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$75.10,$552.95,Yes,7,1,1,1,1,1,0,20211104,$75.10
7916-VCCPB,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$73.25,"$1,195.75",No,16,1,0,1,1,1,3,20211113,$73.25
7919-ZODZZ,Female,0,Yes,Yes,1,One Line,1,DSL,3,1,1 Year,Mailed check,$65.90,$660.05,No,10,1,0,1,1,1,3,20211107,$65.90
7921-BEPCI,Female,0,No,No,2,Two or More Lines,1,DSL,3,2,2 Year,Bank transfer (automatic),$59.75,"$4,265.00",No,71,1,0,1,1,1,0,20220107,$59.75
7921-LMDFQ,Male,1,No,No,1,One Line,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$94.00,"$4,905.75",No,52,0,0,1,1,1,0,20211219,$94.00
7923-IYJWY,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$116.10,"$7,839.85",No,68,0,0,1,1,1,0,20220103,$116.10
7924-GJZFI,Female,1,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$69.30,"$1,813.10",No,26,1,0,1,1,1,1,20211123,$69.30
7925-PNRGI,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Mailed check,$81.30,"$3,541.10",No,44,1,0,1,1,1,3,20211210,$81.30
7926-IJOOU,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Credit card (automatic),$19.30,$19.30,No,1,0,0,1,0,0,0,20211029,$19.30
7927-AUXBZ,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$85.15,"$2,555.90",Yes,30,1,1,1,1,1,0,20211127,$85.15
7928-VJYAB,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$90.60,"$1,020.20",No,11,0,0,1,1,1,3,20211108,$90.60
7929-DMBCV,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$81.00,"$1,683.70",No,21,1,0,1,1,1,1,20211117,$81.00
7929-SKFGK,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$114.30,"$8,244.30",No,72,0,0,1,1,1,1,20220108,$114.30
7931-PXHFC,Male,0,No,No,1,One Line,1,DSL,3,1,1 Year,Mailed check,$62.30,"$2,354.80",Yes,38,0,1,1,1,1,0,20211204,$62.30
7932-WPTDS,Female,1,Yes,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$24.80,$24.80,Yes,1,1,1,0,1,0,1,20211029,$24.80
7938-OUHIO,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$98.70,$293.65,Yes,3,0,1,1,1,1,0,20211030,$98.70
7940-UQQUG,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$104.40,"$6,721.60",No,64,1,0,1,1,1,3,20211231,$104.40
7941-RCJOW,Male,0,No,No,1,One Line,0,No Internet Service,1,2,2 Year,Credit card (automatic),$19.55,"$1,218.65",No,62,0,0,1,0,0,0,20211229,$19.55
7943-RQCHR,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$94.75,$889.90,Yes,9,1,1,1,1,1,0,20211106,$94.75
7945-HLKEA,Female,0,No,No,2,Two or More Lines,1,DSL,3,1,1 Year,Electronic check,$64.75,"$4,039.50",No,62,1,0,1,1,1,0,20211229,$64.75
7945-PRBVF,Male,0,No,No,1,One Line,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$21.45,$705.45,No,33,0,0,1,0,0,0,20211129,$21.45
7950-XWOVN,Male,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Mailed check,$34.70,$383.55,No,11,0,0,0,1,0,0,20211108,$34.70
7951-QKZPL,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Mailed check,$24.50,$740.30,Yes,30,1,1,1,0,0,3,20211127,$24.50
7951-VRDVK,Female,0,No,No,1,One Line,1,DSL,3,1,1 Year,Bank transfer (automatic),$85.85,"$3,003.55",No,35,1,0,1,1,1,0,20211201,$85.85
7952-OBOYL,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$89.85,$244.45,No,3,0,0,1,1,1,0,20211030,$89.85
7954-MLBUN,Male,0,No,No,1,One Line,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$99.45,"$3,109.90",No,31,0,0,1,1,1,0,20211128,$99.45
7956-XQWGU,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Credit card (automatic),$19.40,$460.25,No,24,0,0,1,0,0,0,20211120,$19.40
7957-RYHQD,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$79.20,"$3,233.85",Yes,41,1,1,1,1,1,0,20211207,$79.20
7963-GQRMY,Female,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$44.30,$134.50,Yes,3,1,1,1,1,1,3,20211031,$44.30
7963-SHNDT,Female,0,No,No,0,No Phone Service,1,DSL,2,2,2 Year,Mailed check,$39.10,"$1,982.10",No,51,1,0,0,1,0,0,20211217,$39.10
7964-VEXDG,Male,0,No,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$80.35,"$1,747.20",No,22,0,0,1,1,1,2,20211118,$80.35
7964-YESJC,Female,0,Yes,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Mailed check,$66.30,"$1,559.45",No,24,1,0,1,1,1,1,20211120,$66.30
7964-ZRKKG,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$88.40,"$5,798.30",No,66,0,0,1,1,1,1,20220101,$88.40
7966-YOTQW,Male,0,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Credit card (automatic),$54.50,$568.20,No,10,0,0,1,1,1,0,20211107,$54.50
7967-HYCDE,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$70.70,$553.40,No,8,0,0,1,1,1,0,20211104,$70.70
7968-QUXNS,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$18.95,$110.15,No,6,0,0,1,0,0,0,20211102,$18.95
7969-AULMZ,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$97.35,"$2,119.50",Yes,22,1,1,1,1,1,0,20211118,$97.35
7969-FFOWG,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$19.90,"$1,292.60",No,65,0,0,1,0,0,3,20211231,$19.90
7971-HLVXI,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$84.50,"$6,130.85",No,73,0,0,1,1,1,3,20220108,$84.50
7973-DZRKH,Female,0,No,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$90.95,"$5,930.05",No,65,1,0,1,1,1,2,20220101,$90.95
7975-JMZNT,Male,0,Yes,No,2,Two or More Lines,1,DSL,3,2,2 Year,Bank transfer (automatic),$91.70,"$6,075.90",No,66,0,0,1,1,1,1,20220102,$91.70
7975-TZMLR,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Electronic check,$103.10,"$4,889.30",No,47,0,0,1,1,1,0,20211214,$103.10
7976-CICYS,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Credit card (automatic),$20.70,$83.75,No,4,0,0,1,0,0,0,20211101,$20.70
7977-HXJKU,Male,0,No,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$19.60,$397.00,No,20,0,0,1,0,0,2,20211117,$19.60
7978-DKUQH,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.60,"$1,797.75",No,24,1,0,1,1,1,1,20211121,$74.60
7979-CORPM,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$90.55,"$2,282.55",Yes,25,0,1,1,1,1,0,20211122,$90.55
7980-MHFLQ,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Mailed check,$24.90,"$1,859.20",No,75,1,0,1,0,0,3,20220110,$24.90
7982-VCELR,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$94.80,"$3,565.65",No,38,1,0,1,1,1,0,20211204,$94.80
7989-AWGEH,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$39.20,"$1,838.15",No,47,0,0,0,1,0,3,20211213,$39.20
7989-CHGTL,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.60,$19.60,Yes,1,0,1,1,0,0,0,20211029,$19.60
7989-VCQOH,Male,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$83.25,"$1,611.15",No,19,0,0,1,1,1,3,20211116,$83.25
7993-NQLJE,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$75.10,"$1,151.55",No,15,0,0,1,1,1,3,20211112,$75.10
7993-PYKOF,Male,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$75.00,$632.95,Yes,8,0,1,1,1,1,1,20211105,$75.00
7994-UYIVZ,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$85.65,$659.45,No,8,0,0,1,1,1,1,20211104,$85.65
7994-XIRTR,Male,1,No,No,1,One Line,1,DSL,3,1,1 Year,Bank transfer (automatic),$65.25,"$3,529.95",No,54,0,0,1,1,1,0,20211221,$65.25
7995-ZHHNZ,Male,0,Yes,No,2,Two or More Lines,1,DSL,3,1,1 Year,Credit card (automatic),$56.10,"$2,386.85",No,43,0,0,1,1,1,1,20211209,$56.10
7996-BPXHY,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$25.00,$332.50,No,13,1,0,1,0,0,3,20211110,$25.00
7996-MHXLW,Female,0,No,No,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Credit card (automatic),$25.15,"$1,683.60",No,67,1,0,1,0,0,0,20220102,$25.15
7997-EASSD,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Credit card (automatic),$81.20,"$4,965.10",No,61,1,0,1,1,1,1,20211228,$81.20
7998-WNZEM,Male,0,No,No,2,Two or More Lines,1,DSL,3,2,2 Year,Bank transfer (automatic),$80.60,"$5,708.20",No,71,0,0,1,1,1,0,20220106,$80.60
7998-ZLXWN,Female,0,Yes,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Credit card (automatic),$20.45,$330.80,No,16,1,0,1,0,0,1,20211113,$20.45
8000-REIQB,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$69.95,$69.95,Yes,1,1,1,1,1,1,0,20211029,$69.95
8003-EWNDZ,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Electronic check,$21.20,$222.65,No,11,1,0,1,0,0,0,20211107,$21.20
8006-PYCSW,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$20.10,$39.80,No,2,1,0,1,0,0,0,20211029,$20.10
8007-YYPWD,Female,0,No,No,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$25.05,$369.10,No,15,1,0,1,0,0,0,20211111,$25.05
8008-ESFLK,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,1,1 Year,Electronic check,$110.50,"$5,835.50",No,53,1,0,1,1,1,1,20211219,$110.50
8008-HAWED,Male,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$50.75,$712.75,Yes,14,0,1,0,1,0,0,20211111,$50.75
8008-OTEZX,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$19.65,$708.80,No,36,1,0,1,0,0,3,20211203,$19.65
8010-EZLOU,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$80.20,"$1,217.25",Yes,15,0,1,1,1,1,0,20211112,$80.20
8012-SOUDQ,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$90.25,"$3,838.75",No,43,1,0,1,1,1,0,20211209,$90.25
8015-IHCGW,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Electronic check,$115.50,"$8,425.15",No,73,1,0,1,1,1,3,20220108,$115.50
8016-NCFVO,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$116.50,"$6,382.55",No,55,0,0,1,1,1,0,20211221,$116.50
8016-ZMGMO,Female,1,Yes,No,2,Two or More Lines,1,DSL,3,1,1 Year,Bank transfer (automatic),$70.85,"$4,738.85",No,67,1,0,1,1,1,1,20220102,$70.85
8017-LXHFA,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$94.75,"$2,293.60",Yes,24,1,1,1,1,1,0,20211121,$94.75
8017-UVSZU,Female,0,Yes,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Credit card (automatic),$56.60,"$2,379.10",No,42,1,0,1,1,1,1,20211209,$56.60
8019-ENHXU,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$99.45,"$4,138.05",Yes,42,0,1,1,1,1,1,20211208,$99.45
8020-BWHYL,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$75.30,"$1,147.45",Yes,15,1,1,1,1,1,0,20211112,$75.30
8022-BECSI,Male,0,No,No,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$19.60,$422.50,No,22,0,0,1,0,0,0,20211118,$19.60
8023-QHAIO,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$76.85,"$4,275.75",No,56,1,0,1,1,1,1,20211222,$76.85
8024-XNAFQ,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$107.40,"$7,748.75",No,72,1,0,1,1,1,0,20220108,$107.40
8028-PNXHQ,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$24.25,"$1,424.60",No,59,0,0,1,0,0,3,20211225,$24.25
8029-XYPWT,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$115.05,"$8,016.60",No,70,0,0,1,1,1,1,20220105,$115.05
8033-ATFAS,Female,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$59.85,"$2,341.50",No,39,1,0,1,1,1,3,20211206,$59.85
8033-VCZGH,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Electronic check,$103.95,"$5,231.30",No,50,0,0,1,1,1,1,20211217,$103.95
8034-RYTVV,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Credit card (automatic),$84.25,"$4,589.85",No,54,1,0,1,1,1,0,20211221,$84.25
8035-BUYVG,Male,0,Yes,No,0,No Phone Service,1,DSL,2,1,1 Year,Electronic check,$42.35,"$1,716.45",Yes,41,0,1,0,1,0,1,20211207,$42.35
8035-PWSEV,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$89.25,$487.05,No,5,1,0,1,1,1,0,20211102,$89.25
8039-ACLPL,Female,0,Yes,Yes,1,One Line,1,DSL,3,2,2 Year,Credit card (automatic),$68.75,"$4,888.20",No,71,1,0,1,1,1,3,20220107,$68.75
8039-EQPIM,Male,0,Yes,No,0,No Phone Service,1,DSL,2,2,2 Year,Bank transfer (automatic),$60.25,"$4,055.50",No,67,0,0,0,1,0,1,20220103,$60.25
8040-MNRTF,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$71.10,$71.10,No,1,1,0,1,1,1,0,20211029,$71.10
8041-TMEID,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$108.50,"$6,991.90",No,64,0,0,1,1,1,1,20211231,$108.50
8042-JVNFH,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$71.35,$71.35,Yes,1,0,1,1,1,1,0,20211029,$71.35
8042-RNLKO,Male,0,No,No,2,Two or More Lines,0,No Internet Service,1,1,1 Year,Bank transfer (automatic),$25.45,"$1,699.15",No,67,0,0,1,0,0,0,20220102,$25.45
8043-PNYSD,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$19.55,"$1,245.60",No,64,0,0,1,0,0,3,20211230,$19.55
8044-BGWPI,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,0,Month-to-Month,Electronic check,$21.15,$306.05,No,14,0,0,1,0,0,3,20211111,$21.15
8046-DNVTL,Male,0,Yes,No,0,No Phone Service,1,DSL,2,2,2 Year,Credit card (automatic),$38.60,"$2,345.55",No,61,0,0,0,1,0,1,20211227,$38.60
8048-DSDFQ,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$20.20,$20.20,No,1,0,0,1,0,0,0,20211029,$20.20
8049-WJCLQ,Male,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$60.20,$563.50,No,9,0,0,1,1,1,3,20211106,$60.20
8050-DVOJX,Male,1,No,No,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$81.35,"$4,060.90",No,50,0,0,1,1,1,0,20211216,$81.35
8050-WYBND,Female,0,No,Yes,0,No Phone Service,1,DSL,2,1,1 Year,Credit card (automatic),$49.45,"$1,031.40",No,21,1,0,0,1,0,2,20211117,$49.45
8050-XGRVL,Female,0,Yes,Yes,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$54.75,"$3,425.35",No,63,1,0,1,1,1,3,20211229,$54.75
8051-HJRLT,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$70.55,$70.55,Yes,1,1,1,1,1,1,0,20211029,$70.55
8053-WWDRO,Female,0,Yes,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Bank transfer (automatic),$19.50,$146.30,Yes,8,1,1,1,0,0,1,20211104,$19.50
8058-DMYRU,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$90.05,"$4,931.80",No,55,0,0,1,1,1,0,20211221,$90.05
8058-INTPH,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$79.65,$79.65,Yes,1,1,1,1,1,1,0,20211029,$79.65
8058-JMEQO,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$84.45,$762.50,Yes,9,1,1,1,1,1,0,20211106,$84.45
8059-UDZFY,Female,1,No,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$105.35,"$3,465.05",No,33,1,0,1,1,1,2,20211129,$105.35
8060-HIWJJ,Male,0,No,No,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$86.55,"$5,632.55",No,65,0,0,1,1,1,0,20220101,$86.55
8062-YBDOE,Male,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$69.65,$69.65,Yes,1,0,1,1,1,1,0,20211029,$69.65
8063-GBATB,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$85.25,"$2,287.25",Yes,27,1,1,1,1,1,0,20211123,$85.25
8063-RJYNF,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$94.25,"$1,483.25",Yes,16,0,1,1,1,1,0,20211112,$94.25
8064-RAVOH,Male,0,No,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$49.85,$49.85,No,1,0,0,1,1,1,2,20211029,$49.85
8065-BVEPF,Male,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$99.10,"$6,496.15",No,66,0,0,1,1,1,0,20220101,$99.10
8065-QBYTO,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Credit card (automatic),$99.65,"$7,181.25",No,72,1,0,1,1,1,0,20220108,$99.65
8065-YKXKD,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.75,$799.65,Yes,11,1,1,1,1,1,0,20211107,$74.75
8066-POXGX,Female,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$35.10,$446.10,Yes,13,1,1,0,1,0,0,20211109,$35.10
